name,mass,year,reclat,reclong,GeoLocation
Rhineland,6240,1961,33.53333,-99.61667,"(33.533330, -99.616670)"
Mosca,6220,1942,37.63333,-105.83333,"(37.633330, -105.833330)"
Queen Alexandra Range 93010,6214.9,1993,-84.63092,162.50513,"(-84.630920, 162.505130)"
Axtell,6200,1943,31.66,-96.97167,"(31.660000, -96.971670)"
Northwest Africa 6625,6200,2011,0,0,"(0.000000, 0.000000)"
Summerfield,6200,1979,34.76667,-102.41667,"(34.766670, -102.416670)"
Neuschwanstein,6189,2002,47.525,10.80833,"(47.525000, 10.808330)"
Cumulus Hills 04063,6188.3,2003,,,
Pirapora,6175,1888,-17.3,-45,"(-17.300000, -45.000000)"
Yamato 790957,6175,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Northwest Africa 2137,6174,2004,,,
Ovid,6169,1939,40.96667,-102.4,"(40.966670, -102.400000)"
Sahara 97091,6140,1997,,,
Yamato 86796,6140,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Khmelevka,6109,1929,56.75,75.33333,"(56.750000, 75.333330)"
Hedjaz,6100,1910,27.33333,35.66667,"(27.333330, 35.666670)"
Nagy-Borové,6100,1895,49.16667,19.5,"(49.166670, 19.500000)"
Haven,6100,1950,37.96417,-97.75583,"(37.964170, -97.755830)"
Juarez,6100,1938,-37.55,-60.15,"(-37.550000, -60.150000)"
Northwest Africa 468,6100,2000,,,
Yamato 75028,6100,1975,-71.5,35.66667,"(-71.500000, 35.666670)"
Pecora Escarpment 91012,6091.8,1991,-85.66741,-69.00537,"(-85.667410, -69.005370)"
Forksville,6067,1924,36.78333,-78.08333,"(36.783330, -78.083330)"
Asuka 87308,6060,1987,-72,26,"(-72.000000, 26.000000)"
Northwest Africa 2218,6050,2006,,,
Sahara 99676,6050,1999,,,
Quenggouk,6045,1857,17.76667,95.18333,"(17.766670, 95.183330)"
El Médano 153,6038,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
Northwest Africa 1717,6032,2002,21,-13,"(21.000000, -13.000000)"
Alais,6000,1806,44.11667,4.08333,"(44.116670, 4.083330)"
Alta'ameem,6000,1977,35.27333,44.21556,"(35.273330, 44.215560)"
Bishopville,6000,1843,34.16667,-80.28333,"(34.166670, -80.283330)"
Chernyi Bor,6000,1964,53.7,30.1,"(53.700000, 30.100000)"
Cynthiana,6000,1877,38.4,-84.25,"(38.400000, -84.250000)"
Kuleschovka,6000,1811,50.75,33.5,"(50.750000, 33.500000)"
Maromandia,6000,2002,-14.2,48.1,"(-14.200000, 48.100000)"
Meru,6000,1945,0,37.66667,"(0.000000, 37.666670)"
Nikolskoe,6000,1954,56.11667,37.33333,"(56.116670, 37.333330)"
Oesel,6000,1855,58.5,23,"(58.500000, 23.000000)"
Ornans,6000,1868,47.11667,6.15,"(47.116670, 6.150000)"
Rupota,6000,1949,-10.26667,38.76667,"(-10.266670, 38.766670)"
Tauk,6000,1929,35.13333,44.45,"(35.133330, 44.450000)"
Cranfills Gap,6000,1940,31.75,-97.75,"(31.750000, -97.750000)"
Foum Zguid,6000,1998,30.06667,-6.9,"(30.066670, -6.900000)"
Griffith,6000,1985,33.71667,-102.81667,"(33.716670, -102.816670)"
Hendersonville,6000,1901,35.31667,-81.46667,"(35.316670, -81.466670)"
Northwest Africa 1109,6000,2001,,,
Northwest Africa 1486,6000,2002,,,
Northwest Africa 1611,6000,,0,0,"(0.000000, 0.000000)"
Northwest Africa 2498,6000,2004,,,
Northwest Africa 4255,6000,2002,27.85,-7.8,"(27.850000, -7.800000)"
Northwest Africa 6368,6000,2009,0,0,"(0.000000, 0.000000)"
Oxford,6000,1985,40.16667,-99.66667,"(40.166670, -99.666670)"
Portales (c),6000,1967,34.1,-103.41667,"(34.100000, -103.416670)"
Roundsprings,6000,1986,39.16667,-98.43333,"(39.166670, -98.433330)"
Sidney,6000,1941,41.05,-102.9,"(41.050000, -102.900000)"
South Byron,6000,1915,43.03333,-78.03333,"(43.033330, -78.033330)"
Wairarapa Valley,6000,1863,-41.31667,175.13333,"(-41.316670, 175.133330)"
Dhofar 294,5988,2001,18.61333,54.5,"(18.613330, 54.500000)"
Sappa,5950,1983,39.84433,-100.51,"(39.844330, -100.510000)"
Yocemento,5920,1966,38.9,-99.43333,"(38.900000, -99.433330)"
Patuxent Range 10200,5908.4,2010,0,0,"(0.000000, 0.000000)"
Jhung,5900,1873,31.3,72.38333,"(31.300000, 72.383330)"
Xi Ujimgin,5900,1980,44.66667,117.5,"(44.666670, 117.500000)"
Culbertson,5900,1913,40.23333,-100.83333,"(40.233330, -100.833330)"
Kossuth,5900,1975,40.66667,-84.35,"(40.666670, -84.350000)"
Travis County (b),5900,1889,30.55556,-97.95278,"(30.555560, -97.952780)"
Cashion,5896.8,1936,35.84778,-97.70333,"(35.847780, -97.703330)"
Northwest Africa 3118,5895,2003,,,
Northwest Africa 6560,5888,2010,0,0,"(0.000000, 0.000000)"
Allan Hills A77225,5878,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Cumulus Hills 04066,5877,2003,,,
Northwest Africa 2857,5866,2004,,,
as-Su'aydan,5855,1960,21.25417,55.305,"(21.254170, 55.305000)"
Ojuelos Altos,5850,1926,38.18333,-5.4,"(38.183330, -5.400000)"
Allan Hills 90411,5836.5,1990,-76.98079,156.93013,"(-76.980790, 156.930130)"
Northwest Africa 6552,5824,2008,0,0,"(0.000000, 0.000000)"
Northwest Africa 4482,5812,2006,,,
Misshof,5800,1890,56.66667,23,"(56.666670, 23.000000)"
Yandama,5800,1914,-29.75,141.03333,"(-29.750000, 141.033330)"
Pecora Escarpment 91014,5768,1991,-85.67252,-68.97649,"(-85.672520, -68.976490)"
Kemer,5760,2008,36.54194,29.41822,"(36.541940, 29.418220)"
El Médano 178,5758,2011,-24.85,-70.53333,"(-24.850000, -70.533330)"
Jiddat al Harasis 600,5750.8,2009,19.79552,55.6831,"(19.795520, 55.683100)"
Washington County,5750,1927,39.7,-103.16667,"(39.700000, -103.166670)"
Yaringie Hill,5750,2006,-32.08287,135.64985,"(-32.082870, 135.649850)"
Larkman Nunatak 06261,5745,2006,,,
Cumulus Hills 04065,5738,2003,,,
Chinautla,5720,1902,14.5,-90.5,"(14.500000, -90.500000)"
Cowell,5717,1932,-33.3,136.01667,"(-33.300000, 136.016670)"
Asuka 87272,5706,1987,-72,26,"(-72.000000, 26.000000)"
Gumoschnik,5700,1904,42.9,24.7,"(42.900000, 24.700000)"
Yafa,5700,2000,13.71111,45.17,"(13.711110, 45.170000)"
Adams County,5700,1928,39.96667,-103.76667,"(39.966670, -103.766670)"
Grady (c),5700,1970,34.8,-103.31667,"(34.800000, -103.316670)"
Northwest Africa 1580,5700,2001,31.33333,-4,"(31.333330, -4.000000)"
Northwest Africa 4218,5700,2005,,,
Cumulus Hills 04078,5695.2,2003,,,
Graves Nunataks 06104,5691,2006,,,
Dhofar 222,5680,2000,18.69333,54.37,"(18.693330, 54.370000)"
Northwest Africa 2217,5656,2002,,,
Dandapur,5650,1878,26.91667,83.96667,"(26.916670, 83.966670)"
Dhofar 138,5640,2000,18.31133,54.36933,"(18.311330, 54.369330)"
Northwest Africa 098,5624,2000,,,
Attica,5622,1996,37.25,-98.13333,"(37.250000, -98.133330)"
Ilinskaya Stanitza,5621,1915,51.23333,57.38333,"(51.233330, 57.383330)"
Roy (1934),5619,1934,35.95,-104.2,"(35.950000, -104.200000)"
Kress (c),5600,1978,34.33833,-101.71667,"(34.338330, -101.716670)"
Kuga,5600,1950,34.1,132.08333,"(34.100000, 132.083330)"
Loop,5600,1962,32.9,-102.28333,"(32.900000, -102.283330)"
Newport,5600,1923,35.6,-91.26667,"(35.600000, -91.266670)"
Ramlat al Wahibah 014,5591,2006,21.05978,58.40432,"(21.059780, 58.404320)"
Felt (b),5590,1990,36.58333,-102.7,"(36.583330, -102.700000)"
Northwest Africa 2204,5587,2005,,,
Sayh al Uhaymir 209,5585,2002,20.33168,57.2474,"(20.331680, 57.247400)"
Hammadah al Hamra 097,5580,1995,28.62167,13.45033,"(28.621670, 13.450330)"
Yamato 74077,5575.1,1974,-71.83556,36.35833,"(-71.835560, 36.358330)"
Sylacauga,5560,1954,33.18836,-86.2945,"(33.188360, -86.294500)"
Cowra,5560,1888,-33.85,148.68333,"(-33.850000, 148.683330)"
Pribram,5555,1959,49.66667,14.03333,"(49.666670, 14.033330)"
Shişr 162,5525,2006,18.56667,53.83333,"(18.566670, 53.833330)"
Ksar Ghilane 001,5511,2008,32.681,9.72872,"(32.681000, 9.728720)"
Dongtai,5500,1970,32.91667,120.78333,"(32.916670, 120.783330)"
Min-Fan-Zhun,5500,1952,32.33333,120.66667,"(32.333330, 120.666670)"
Santa Isabel,5500,1924,-33.9,-61.7,"(-33.900000, -61.700000)"
St. Christophe-la-Chartreuse,5500,1841,46.95,-1.5,"(46.950000, -1.500000)"
Acfer 098,5500,1990,27.46667,3.88333,"(27.466670, 3.883330)"
Atlanta,5500,1938,31.8,-92.75,"(31.800000, -92.750000)"
Kissij,5500,1899,54.86667,50.88333,"(54.866670, 50.883330)"
Naretha,5500,1915,-31,124.83333,"(-31.000000, 124.833330)"
Northwest Africa 2754,5500,2004,,,
Northwest Africa 4352,5500,2002,,,
Thurlow,5500,1888,44.75,-77.58333,"(44.750000, -77.583330)"
Sayh al Uhaymir 013,5496,1999,20.9655,57.32083,"(20.965500, 57.320830)"
Allan Hills A81015,5489,1981,-76.71367,158.78126,"(-76.713670, 158.781260)"
Yamato 790723,5483.2,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Northeast Africa 002,5480,2004,,,
Ikhrarene,5465,1969,28.60417,1.04167,"(28.604170, 1.041670)"
Northwest Africa 2743,5463,2005,0,0,"(0.000000, 0.000000)"
Bovedy,5460,1969,54.56667,-6.33333,"(54.566670, -6.333330)"
Jiddat al Harasis 284,5448.4,2005,19.74857,56.67972,"(19.748570, 56.679720)"
Asuka 87029,5443.51,1987,-72,26,"(-72.000000, 26.000000)"
Northwest Africa 7429,5440,2012,0,0,"(0.000000, 0.000000)"
Dhofar 148,5432,2000,18.32167,54.481,"(18.321670, 54.481000)"
Seminole (f),5421,2008,32.70038,-102.67268,"(32.700380, -102.672680)"
Great Sand Sea 020,5420,2000,26.01667,25.73333,"(26.016670, 25.733330)"
Searsmont,5400,1871,44.36667,-69.2,"(44.366670, -69.200000)"
Binda,5400,1912,-34.31667,149.38333,"(-34.316670, 149.383330)"
Denton County,5400,1856,33,-97,"(33.000000, -97.000000)"
Felt,5400,1970,36.55,-102.78333,"(36.550000, -102.783330)"
Tanezrouft 057,5400,2002,25.26667,0.15,"(25.266670, 0.150000)"
Myersville,5397,1969,28.95,-97.40278,"(28.950000, -97.402780)"
Rica Aventura,5395,1910,-21.98333,-69.61667,"(-21.983330, -69.616670)"
Cheder,5390,2003,51.53333,94.6,"(51.533330, 94.600000)"
Tobe,5386,1963,37.2,-103.58333,"(37.200000, -103.583330)"
Ksar Ghilane 007,5381,2011,32.75832,9.8593,"(32.758320, 9.859300)"
Whitecourt,5372,2007,53.999167,-115.5975,"(53.999167, -115.597500)"
MacAlpine Hills 88110,5369.9,1988,-84.21667,160.5,"(-84.216670, 160.500000)"
Dominion Range 03181,5363.9,2003,,,
Grosvenor Mountains 95502,5362.7,1995,-85.66667,175,"(-85.666670, 175.000000)"
Pecora Escarpment 82506,5316,1982,-85.69109,-67.71308,"(-85.691090, -67.713080)"
Bukhara,5300,2001,39.77978,64.60035,"(39.779780, 64.600350)"
Arrabury,5300,1960,-26.5,141.08333,"(-26.500000, 141.083330)"
Dhofar 157,5300,2000,19.08833,54.79267,"(19.088330, 54.792670)"
Northwest Africa 850,5300,2001,30.40667,-5.89233,"(30.406670, -5.892330)"
Ryder Gletcher,5288,1988,81.16667,-49,"(81.166670, -49.000000)"
Northwest Africa 2528,5273,2001,,,
Dar al Gani 551,5265,1997,27.27683,16.12567,"(27.276830, 16.125670)"
Casilda,5250,1937,-33.1,-61.13333,"(-33.100000, -61.133330)"
Coomandook,5230,1939,-35.41667,139.75,"(-35.416670, 139.750000)"
Coyote Dry Lake 033,5220,1999,35.05605,-116.7763,"(35.056050, -116.776300)"
Lixna,5213,1820,56,26.43333,"(56.000000, 26.433330)"
Odell Glacier 01500,5208.9,2001,,,
Hammadah al Hamra 290,5205,1999,29.01483,12.6275,"(29.014830, 12.627500)"
Cold Bokkeveld,5200,1838,-33.13333,19.38333,"(-33.133330, 19.383330)"
Northwest Africa 047,5200,2000,,,
Northwest Africa 1579,5200,2001,31.5,-4.85,"(31.500000, -4.850000)"
Northwest Africa 4859,5200,2003,,,
Northwest Africa 5458,5200,2006,0,0,"(0.000000, 0.000000)"
Northwest Africa 6677,5200,2010,0,0,"(0.000000, 0.000000)"
Roosevelt,5200,1972,34.86667,-98.95,"(34.866670, -98.950000)"
Corn,5176,1994,35.405,-98.74889,"(35.405000, -98.748890)"
Ouallen,5174,1936,24.16667,0.08333,"(24.166670, 0.083330)"
Sandford Cliffs 03450,5168,2003,,,
Dhofar 414,5156,2001,18.77153,54.24288,"(18.771530, 54.242880)"
Tieret 010,5150,2010,30.98022,10.00652,"(30.980220, 10.006520)"
Touat 002,5150,2002,27.46667,-0.51667,"(27.466670, -0.516670)"
Northwest Africa 767,5146,2000,30.63583,-5.08833,"(30.635830, -5.088330)"
Claytonville (b),5136,1978,34.34833,-101.65833,"(34.348330, -101.658330)"
Jiddat al Harasis 229,5135,2005,19.7058,56.60775,"(19.705800, 56.607750)"
Dhofar 1439,5132,2003,18.58333,54.455,"(18.583330, 54.455000)"
Hammadah al Hamra 124,5130,1995,28.47233,13.18183,"(28.472330, 13.181830)"
Ramlat as Sahmah 266,5130,2006,20.00803,56.39902,"(20.008030, 56.399020)"
Twin City,5130,1955,32.58333,-82.01667,"(32.583330, -82.016670)"
Northwest Africa 1979,5120,2003,,,
Garrison,5116,1969,33.86333,-103.34667,"(33.863330, -103.346670)"
Dar al Gani 002,5105,1995,27.1255,16.05817,"(27.125500, 16.058170)"
Northwest Africa 6961,5104,2011,0,0,"(0.000000, 0.000000)"
Northwest Africa 6140,5102.4,2002,0,0,"(0.000000, 0.000000)"
Blanket,5100,1909,31.83333,-98.83333,"(31.833330, -98.833330)"
Pasamonte,5100,1933,36.21667,-103.4,"(36.216670, -103.400000)"
Dar al Gani 406,5100,1998,28.14033,15.82383,"(28.140330, 15.823830)"
Northwest Africa 6693,5100,2011,0,0,"(0.000000, 0.000000)"
Silver Bell,5100,1939,32.48333,-111.56667,"(32.483330, -111.566670)"
Northwest Africa 065,5094,2000,,,
Lonewolf Nunataks 94105,5086.1,1994,-81.33333,152.83333,"(-81.333330, 152.833330)"
Jiddat al Harasis 054,5079,2004,19.63033,55.11517,"(19.630330, 55.115170)"
Archie,5070,1932,38.5,-94.3,"(38.500000, -94.300000)"
Yamato 74371,5067.9,1974,-71.80417,35.49444,"(-71.804170, 35.494440)"
Mount Pratt 04422,5060,2004,,,
Hammadah al Hamra 259,5055,1998,28.75,11.56667,"(28.750000, 11.566670)"
Villa Regina,5030,,-39.1,-67.06667,"(-39.100000, -67.066670)"
Ramlat as Sahmah 384,5026,2010,20.0049,56.40473,"(20.004900, 56.404730)"
Watonga,5025,1960,35.833333,-98.4,"(35.833333, -98.400000)"
Dhofar 132,5010,2000,19.15,54.58067,"(19.150000, 54.580670)"
Northwest Africa 2481,5009,2003,,,
Northwest Africa 6694,5005,2011,0,0,"(0.000000, 0.000000)"
Buschhof,5000,1863,46.45,25.78333,"(46.450000, 25.783330)"
Collescipoli,5000,1890,42.53333,12.61667,"(42.533330, 12.616670)"
Drake Creek,5000,1827,36.4,-86.5,"(36.400000, -86.500000)"
El Tigre,5000,1993,19.96722,-103.05167,"(19.967220, -103.051670)"
Galkiv,5000,1995,51.68333,30.78333,"(51.683330, 30.783330)"
Jonzac,5000,1819,45.43333,-0.45,"(45.433330, -0.450000)"
Kerilis,5000,1874,48.4,-3.3,"(48.400000, -3.300000)"
Magnesia,5000,1899,37.86667,27.51667,"(37.866670, 27.516670)"
Nulles,5000,1851,41.63333,0.75,"(41.633330, 0.750000)"
Raco,5000,1957,-26.66667,-65.45,"(-26.666670, -65.450000)"
Shergotty,5000,1865,24.55,84.83333,"(24.550000, 84.833330)"
Shupiyan,5000,1912,33.71667,74.83333,"(33.716670, 74.833330)"
Dhofar 393,5000,2001,19.13922,54.83312,"(19.139220, 54.833120)"
Dhofar 607,5000,2001,18.7288,54.19053,"(18.728800, 54.190530)"
Essex,5000,2002,34.61167,-115.03333,"(34.611670, -115.033330)"
Georgetown (iron),5000,1988,,,
Greenbrier County,5000,1880,37.83333,-80.31667,"(37.833330, -80.316670)"
Hammadah al Hamra 183,5000,1996,28.61067,13.33417,"(28.610670, 13.334170)"
Nainital,5000,1980,29.36667,79.43333,"(29.366670, 79.433330)"
Northwest Africa 4656,5000,2006,,,
Northwest Africa 4829,5000,2007,,,
Northwest Africa 801,5000,2001,,,
Persimmon Creek,5000,1893,35.05,-84.23333,"(35.050000, -84.233330)"
Queretaro,5000,1971,20.63333,-100.38333,"(20.633330, -100.383330)"
San Cristobal,5000,1882,-23.43333,-69.5,"(-23.433330, -69.500000)"
Smithland,5000,1839,37.13333,-88.4,"(37.133330, -88.400000)"
Smith's Mountain,5000,1863,36.41667,-80,"(36.416670, -80.000000)"
Stoneham,5000,1960,40.63783,-103.69717,"(40.637830, -103.697170)"
Temple,5000,1959,31.11667,-97.3,"(31.116670, -97.300000)"
Dhofar 1275,4999,2003,18.82852,54.63957,"(18.828520, 54.639570)"
Queen Alexandra Range 99017,4999,1999,-84,168,"(-84.000000, 168.000000)"
Catalina 028,4993,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Maziba,4975,1942,-1.21667,30,"(-1.216670, 30.000000)"
Miller Range 090004,4960.2,2009,0,0,"(0.000000, 0.000000)"
Ste. Marguerite,4960,1962,50.76667,3,"(50.766670, 3.000000)"
Dhofar 239,4950,2000,18.4235,54.48,"(18.423500, 54.480000)"
Meteorite Hills 96501,4939.3,1996,-79.68333,155.75,"(-79.683330, 155.750000)"
Dhofar 281,4936,2001,18.575,54.29833,"(18.575000, 54.298330)"
Northwest Africa 7256,4932,2004,0,0,"(0.000000, 0.000000)"
Javorje,4920,2009,46.16244,14.19166,"(46.162440, 14.191660)"
Northwest Africa 7770,4920,2012,0,0,"(0.000000, 0.000000)"
Northwest Africa 5480,4912,2008,,,
Raoyang,4910,1919,38.2,115.7,"(38.200000, 115.700000)"
Northwest Africa 7335,4908,2009,0,0,"(0.000000, 0.000000)"
Cedar (Kansas),4900,1937,39.7,-98.98333,"(39.700000, -98.983330)"
Northwest Africa 1525,4889,2001,,,
Monte das Fortes,4885,1950,38.01667,-8.25,"(38.016670, -8.250000)"
Queen Alexandra Range 87401,4866.2,1987,-84.41511,163.67432,"(-84.415110, 163.674320)"
Yamato 793375,4864,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Eads,4860,1975,38.47,-102.82667,"(38.470000, -102.826670)"
Mayo Belwa,4850,1974,8.96667,12.08333,"(8.966670, 12.083330)"
Northwest Africa 2809,4850,2003,,,
Northwest Africa 843,4850,2001,,,
Dar al Gani 100,4840,1996,27.12117,16.10883,"(27.121170, 16.108830)"
Quartz Mountain,4832,1935,37.2,-116.7,"(37.200000, -116.700000)"
LaPaz Icefield 02201,4820.9,2002,,,
Jiddat al Harasis 295,4820,2005,19.8015,56.46762,"(19.801500, 56.467620)"
Northwest Africa 5400,4818,2008,,,
Grosvenor Mountains 95503,4801.5,1995,-85.66667,175,"(-85.666670, 175.000000)"
Yukan,4800,1931,28.71667,116.61667,"(28.716670, 116.616670)"
Lone Island Lake,4800,2005,50.00957,-95.38537,"(50.009570, -95.385370)"
New Westville,4800,1941,39.8,-84.81667,"(39.800000, -84.816670)"
Tulia (b),4800,1917,34.53333,-101.7,"(34.533330, -101.700000)"
La Luz,4798,2005,33.00383,-105.85083,"(33.003830, -105.850830)"
Garnett,4788,1938,38.26667,-95.25,"(38.266670, -95.250000)"
Sayh al Uhaymir 295,4780,2004,21.00987,57.03862,"(21.009870, 57.038620)"
Dhofar 192,4779,1999,18.26167,54.24333,"(18.261670, 54.243330)"
Hammadah al Hamra 109,4777,1995,28.5885,12.95283,"(28.588500, 12.952830)"
Yamato 86787,4771,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
South Plains,4763,1971,34.26667,-101.25,"(34.266670, -101.250000)"
Fort Stockton,4762.8,1952,30.91667,-103.06667,"(30.916670, -103.066670)"
Hammadah al Hamra 103,4760,1995,28.61817,13.1715,"(28.618170, 13.171500)"
Lexington County,4760,1880,34,-81.25,"(34.000000, -81.250000)"
Reid 011,4760,1986,-30.21667,128.3,"(-30.216670, 128.300000)"
Northwest Africa 2994,4756,2007,,,
Pecora Escarpment 02067,4751.3,2002,-85.63333,-68.7,"(-85.633330, -68.700000)"
Jiddat al Harasis 570,4747.9,2009,19.7524,56.3304,"(19.752400, 56.330400)"
Okano,4742,1904,35.08333,135.2,"(35.083330, 135.200000)"
Sahara 03502,4737,2003,,,
Northwest Africa 4344,4727,2002,,,
Itqiy,4720,1990,26.59083,-12.95217,"(26.590830, -12.952170)"
Tanezrouft 034,4720,1991,25.43472,-0.09028,"(25.434720, -0.090280)"
Tiffa 002,4705,1997,19.696,11.52683,"(19.696000, 11.526830)"
Muraid,4703,1924,24.5,90.21667,"(24.500000, 90.216670)"
Frankel City,4700,1977,32.33333,-102.745,"(32.333330, -102.745000)"
Hot Springs,4700,1995,39.66667,-118.96667,"(39.666670, -118.966670)"
Al Huwaysah 012,4694.9,2010,22.67752,55.34027,"(22.677520, 55.340270)"
Ellis County,4692,1948,38.78333,-99.33333,"(38.783330, -99.333330)"
Ramsdorf,4682,1958,51.88333,6.93333,"(51.883330, 6.933330)"
Sayh al Uhaymir 010,4682,1999,20.992,57.30583,"(20.992000, 57.305830)"
Grove Mountains 051532,4680,2006,-72.935556,75.313056,"(-72.935556, 75.313056)"
Ulyanovsk,4680,2006,54.364947,48.591447,"(54.364947, 48.591447)"
Sayh al Uhaymir 066,4670,2000,20.53167,56.67667,"(20.531670, 56.676670)"
Northwest Africa 7017,4669.5,2011,0,0,"(0.000000, 0.000000)"
Dhofar 1524,4652,2008,18.51133,54.60783,"(18.511330, 54.607830)"
Gail,4650,1948,32.7,-101.6,"(32.700000, -101.600000)"
Shallowater,4650,1936,33.7,-101.93333,"(33.700000, -101.933330)"
Pony Creek,4642,1947,31.66333,-99.95,"(31.663330, -99.950000)"
Northwest Africa 2621,4639,2004,,,
Maigatari-Danduma,4629,2004,12.83333,9.38333,"(12.833330, 9.383330)"
Dhofar 365,4623,2000,19.09138,54.79483,"(19.091380, 54.794830)"
Batyushkovo,4620,2007,55.54867,35.2995,"(55.548670, 35.299500)"
Ningqiang,4610,1983,32.925,105.90667,"(32.925000, 105.906670)"
Muizenberg,4610,1880,-34.1,18.46667,"(-34.100000, 18.466670)"
Northwest Africa 2988,4602,2006,,,
Seagraves (b),4600,1976,32.91722,-102.5,"(32.917220, -102.500000)"
Ucera,4590,1970,11.05,-69.85,"(11.050000, -69.850000)"
Dhofar 057,4588,1999,19.16217,54.7665,"(19.162170, 54.766500)"
Meteorite Hills 00400,4583.8,2000,-79.68333,155.75,"(-79.683330, 155.750000)"
Yamato 793496,4583,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Innisfree,4576,1977,53.415,-111.3375,"(53.415000, -111.337500)"
Larkman Nunatak 06263,4575,2006,,,
Northwest Africa 3283,4573,2006,0,0,"(0.000000, 0.000000)"
Djebel Chaab 003,4570.2,2003,25.08683,0.8324,"(25.086830, 0.832400)"
Northwest Africa 1761,4560,2001,,,
Dhofar 1597,4558,2004,18.96133,54.3685,"(18.961330, 54.368500)"
Daraj 146,4553,2000,29.62778,11.7025,"(29.627780, 11.702500)"
Northwest Africa 4946,4543,2007,0,0,"(0.000000, 0.000000)"
Amber,4532,1934,35.16667,-97.88333,"(35.166670, -97.883330)"
Graves Nunataks 06106,4530,2006,,,
Northwest Africa 2380,4526,2004,,,
Eldee 001,4514,2006,-31.66997,141.24233,"(-31.669970, 141.242330)"
Northwest Africa 848,4508,2000,28.00083,-9.27,"(28.000830, -9.270000)"
Baroti,4500,1910,31.61667,76.8,"(31.616670, 76.800000)"
High Possil,4500,1804,55.9,-4.23333,"(55.900000, -4.233330)"
Kalumbi,4500,1879,17.83333,73.98333,"(17.833330, 73.983330)"
Mardan,4500,1948,34.23333,72.08333,"(34.233330, 72.083330)"
Mokoia,4500,1908,-39.63333,174.4,"(-39.633330, 174.400000)"
Nammianthal,4500,1886,12.28333,79.2,"(12.283330, 79.200000)"
Nedagolla,4500,1870,18.68333,83.48333,"(18.683330, 83.483330)"
Ortenau,4500,1671,48.5,8,"(48.500000, 8.000000)"
Portugal,4500,1796,38.5,-8,"(38.500000, -8.000000)"
Abu Moharek,4500,1997,27.23944,29.83583,"(27.239440, 29.835830)"
Coolidge,4500,1937,38.03333,-101.98333,"(38.033330, -101.983330)"
El Djouf 007,4500,1989,23.66667,-1.81667,"(23.666670, -1.816670)"
Hayes Center,4500,1941,40.51667,-101.03333,"(40.516670, -101.033330)"
Lincoln County,4500,1937,39.36667,-103.16667,"(39.366670, -103.166670)"
Northwest Africa 159,4500,1999,30.33333,-5.83333,"(30.333330, -5.833330)"
Northwest Africa 2041,4500,2003,,,
Northwest Africa 2803,4500,2005,,,
Northwest Africa 3169,4500,2003,,,
Northwest Africa 4351,4500,2002,,,
Northwest Africa 5011,4500,2005,,,
Northwest Africa 5027,4500,2007,,,
Pavlodar (pallasite),4500,1885,51.16667,77.33333,"(51.166670, 77.333330)"
Purmela,4500,1977,29.5,-98.05,"(29.500000, -98.050000)"
Sverdlovsk,4500,1985,57,62.7,"(57.000000, 62.700000)"
Edjudina,4480,1969,-29.58639,122.18167,"(-29.586390, 122.181670)"
Northwest Africa 3347,4480,2000,,,
Dhofar 1280,4473,2005,18.27717,54.25547,"(18.277170, 54.255470)"
Dhofar 012,4472,2000,18.35833,54.23333,"(18.358330, 54.233330)"
Kushiike,4460,1920,37.05,138.38333,"(37.050000, 138.383330)"
Ararki,4460,2001,29.06,74.44,"(29.060000, 74.440000)"
Ramlat as Sahmah 286,4445.2,2009,20.50788,55.77547,"(20.507880, 55.775470)"
Ouadangou,4440,2003,12.9,0.08,"(12.900000, 0.080000)"
Acfer 190,4439,1990,27.7,4.3,"(27.700000, 4.300000)"
Northwest Africa 1882,4438,2002,,,
Larkman Nunatak 06250,4431.9,2006,,,
Northwest Africa 6287,4426,2010,0,0,"(0.000000, 0.000000)"
Northwest Africa 1007,4420,,0,0,"(0.000000, 0.000000)"
Lewiston,4416,1983,34.00833,-103.60278,"(34.008330, -103.602780)"
Hammadah al Hamra 040,4411,1990,29.1,11.83333,"(29.100000, 11.833330)"
Elephant Moraine 87501,4403,1987,-76.04325,156.08694,"(-76.043250, 156.086940)"
Muddoor,4400,1865,12.63333,77.01667,"(12.633330, 77.016670)"
Assamakka,4400,2002,19.26667,5.91667,"(19.266670, 5.916670)"
Dalhart,4400,1968,36.04333,-102.40833,"(36.043330, -102.408330)"
Grassland,4400,1964,33.11667,-101.58333,"(33.116670, -101.583330)"
Little River (a),4400,1967,38.38333,-98.01667,"(38.383330, -98.016670)"
North West Forrest (E6),4400,1971,-30.6,127.81667,"(-30.600000, 127.816670)"
Waverly,4400,1983,32.68333,-85.56667,"(32.683330, -85.566670)"
Dhofar 094,4395,1999,18.665,54.56667,"(18.665000, 54.566670)"
Dhofar 1677,4388,2011,19.36518,54.51565,"(19.365180, 54.515650)"
Northwest Africa 4446,4386,2005,,,
